person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,N,country,loan_activo
47,37000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7400,8.0,0,0.2,N,15,32003,USA,inactivo
36,110000,MORTGAGE,3.0,EDUCATION,A,9000,,0,0.08,N,13,32004,USA,inactivo
39,31200,RENT,2.0,EDUCATION,B,6400,11.49,0,0.21,N,16,32005,USA,inactivo
38,200000,MORTGAGE,0.0,MEDICAL,B,20000,11.48,0,0.1,N,11,32006,USA,inactivo
44,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,,0,0.25,N,11,32007,USA,inactivo
40,63996,MORTGAGE,8.0,EDUCATION,B,12000,10.25,0,0.19,N,12,32008,USA,inactivo
36,48000,MORTGAGE,3.0,MEDICAL,C,1500,13.92,1,0.03,N,11,32009,USA,activo
39,40000,RENT,5.0,EDUCATION,D,6000,14.54,0,0.15,N,11,32010,USA,inactivo
42,39996,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,5.42,0,0.06,N,12,32011,USA,inactivo
36,25000,MORTGAGE,0.0,MEDICAL,B,3000,8.7,0,0.12,N,14,32012,USA,inactivo
38,65000,MORTGAGE,6.0,PERSONAL,C,11500,13.92,0,0.18,N,14,32013,USA,inactivo
41,95000,OWN,2.0,MEDICAL,C,21600,13.92,0,0.23,Y,12,32014,USA,inactivo
40,50000,MORTGAGE,5.0,PERSONAL,D,6000,14.96,0,0.12,N,15,32015,USA,inactivo
38,104800,MORTGAGE,6.0,VENTURE,A,14000,6.03,0,0.13,N,14,32016,USA,inactivo
36,120000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,14500,5.42,0,0.12,N,13,32017,USA,inactivo
36,130000,MORTGAGE,9.0,MEDICAL,B,12000,,0,0.09,N,14,32018,USA,inactivo
39,55059,RENT,16.0,HOMEIMPROVEMENT,B,24000,12.53,1,0.44,N,11,32019,USA,activo
41,21600,OWN,1.0,EDUCATION,C,3500,13.61,0,0.16,Y,13,32020,USA,inactivo
37,72000,MORTGAGE,9.0,PERSONAL,C,1600,13.92,0,0.02,N,12,32021,USA,inactivo
45,45000,MORTGAGE,14.0,EDUCATION,A,14000,6.62,0,0.31,N,12,32022,USA,inactivo
38,74237,MORTGAGE,4.0,DEBTCONSOLIDATION,C,18000,14.35,0,0.24,N,17,32023,USA,inactivo
39,182500,RENT,2.0,HOMEIMPROVEMENT,A,12500,5.42,0,0.07,N,11,32024,USA,inactivo
38,20004,OWN,2.0,HOMEIMPROVEMENT,B,6250,,0,0.31,N,15,32025,USA,inactivo
47,65000,MORTGAGE,21.0,VENTURE,C,7000,14.35,0,0.11,N,17,32026,USA,inactivo
37,22800,OWN,18.0,EDUCATION,A,7000,6.03,0,0.31,N,12,32027,USA,inactivo
36,214200,MORTGAGE,4.0,HOMEIMPROVEMENT,D,9400,15.62,0,0.04,Y,12,32028,USA,inactivo
39,27040,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4800,8.59,0,0.18,N,13,32029,USA,inactivo
40,30000,RENT,2.0,VENTURE,B,10625,,1,0.35,N,13,32030,USA,activo
46,50000,RENT,0.0,HOMEIMPROVEMENT,B,4350,10.99,0,0.09,N,16,32031,USA,inactivo
40,74004,MORTGAGE,12.0,EDUCATION,A,7125,6.62,0,0.1,N,14,32032,USA,inactivo
41,38500,RENT,6.0,DEBTCONSOLIDATION,A,7500,8.49,0,0.19,N,12,32033,USA,inactivo
36,62400,MORTGAGE,0.0,PERSONAL,A,2400,7.49,0,0.04,N,14,32034,USA,inactivo
37,97000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,,0,0.1,N,15,32035,USA,inactivo
38,53052,RENT,0.0,EDUCATION,B,8000,,0,0.15,N,15,32036,USA,inactivo
40,42996,OWN,15.0,EDUCATION,D,15000,16.0,0,0.35,Y,17,32037,USA,inactivo
36,828000,MORTGAGE,3.0,MEDICAL,B,4200,,0,0.01,N,13,32038,USA,inactivo
47,18000,RENT,4.0,MEDICAL,A,2000,7.29,0,0.11,N,11,32039,USA,inactivo
38,80000,RENT,9.0,EDUCATION,B,2500,10.99,0,0.03,N,13,32040,USA,inactivo
42,114000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,19200,11.36,0,0.17,N,17,32041,USA,inactivo
38,81000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.12,N,11,32042,USA,inactivo
42,65000,OWN,6.0,VENTURE,A,22750,8.9,0,0.35,N,17,32043,USA,inactivo
44,37000,RENT,0.0,PERSONAL,C,3500,12.87,0,0.09,N,13,32044,USA,inactivo
48,28000,MORTGAGE,7.0,EDUCATION,A,7500,7.74,0,0.27,N,17,32045,USA,inactivo
38,60000,OWN,2.0,PERSONAL,D,6000,14.96,0,0.1,N,11,32046,USA,inactivo
36,53126,RENT,1.0,MEDICAL,D,8000,,1,0.15,N,11,32047,USA,activo
36,250000,RENT,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.08,N,17,32048,USA,inactivo
47,18000,MORTGAGE,,DEBTCONSOLIDATION,A,3000,5.42,1,0.17,N,13,32049,USA,activo
43,36000,RENT,0.0,MEDICAL,A,9000,5.79,0,0.25,N,14,32050,USA,inactivo
37,55900,MORTGAGE,1.0,EDUCATION,B,17000,8.7,0,0.3,N,11,32051,USA,inactivo
38,74000,RENT,9.0,MEDICAL,C,9000,12.84,0,0.12,Y,15,32052,USA,inactivo
46,60000,MORTGAGE,7.0,PERSONAL,A,3600,6.99,0,0.06,N,13,32053,USA,inactivo
39,201000,RENT,6.0,VENTURE,B,13500,11.49,0,0.07,N,16,32054,USA,inactivo
50,19200,RENT,2.0,DEBTCONSOLIDATION,F,4000,,1,0.21,N,11,32055,USA,activo
37,74400,OWN,21.0,VENTURE,A,7500,7.05,0,0.1,N,14,32056,USA,inactivo
39,37800,RENT,5.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.19,N,16,32057,USA,inactivo
45,69600,OWN,11.0,VENTURE,A,6000,7.9,0,0.09,N,12,32058,USA,inactivo
40,80000,RENT,0.0,PERSONAL,A,6000,8.94,0,0.07,N,11,32059,USA,inactivo
40,71599,RENT,0.0,PERSONAL,A,6000,9.63,0,0.08,N,14,32060,USA,inactivo
48,30000,MORTGAGE,21.0,VENTURE,B,2100,12.42,0,0.07,N,16,32061,USA,inactivo
36,65000,MORTGAGE,3.0,EDUCATION,A,6500,5.79,0,0.1,N,12,32062,USA,inactivo
38,118000,MORTGAGE,12.0,PERSONAL,B,11400,10.59,0,0.1,N,16,32063,USA,inactivo
40,40000,OWN,12.0,MEDICAL,B,13750,8.88,0,0.34,N,14,32064,USA,inactivo
38,30000,RENT,2.0,PERSONAL,C,2200,,0,0.07,Y,15,32065,USA,inactivo
43,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,15000,14.46,1,0.19,Y,13,32066,USA,activo
36,29000,RENT,9.0,VENTURE,B,1200,12.42,0,0.04,N,11,32067,USA,inactivo
37,145124,MORTGAGE,21.0,PERSONAL,B,11375,10.99,1,0.08,N,11,32068,USA,activo
42,125000,MORTGAGE,5.0,VENTURE,A,35000,7.9,0,0.28,N,17,32069,USA,inactivo
40,32878,RENT,6.0,HOMEIMPROVEMENT,C,13775,12.98,1,0.42,N,11,32070,USA,activo
37,780000,RENT,9.0,VENTURE,B,7500,12.18,0,0.01,N,13,32071,USA,inactivo
37,88000,RENT,4.0,EDUCATION,G,25000,19.66,1,0.28,Y,15,32072,USA,activo
40,70000,MORTGAGE,6.0,EDUCATION,A,18000,7.9,0,0.26,N,14,32073,USA,inactivo
40,233000,MORTGAGE,6.0,VENTURE,B,15000,11.83,0,0.06,N,12,32074,USA,inactivo
49,76872,MORTGAGE,4.0,PERSONAL,D,15000,14.84,0,0.2,Y,11,32075,USA,inactivo
43,400000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,28000,9.91,0,0.07,N,11,32076,USA,inactivo
40,125000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10200,7.49,0,0.08,N,14,32077,USA,inactivo
41,42000,RENT,2.0,MEDICAL,A,5000,7.49,0,0.12,N,12,32078,USA,inactivo
36,51000,MORTGAGE,4.0,EDUCATION,B,4775,11.14,0,0.09,N,11,32079,USA,inactivo
38,30000,RENT,6.0,DEBTCONSOLIDATION,A,8000,,0,0.27,N,12,32080,USA,inactivo
47,52000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.23,N,13,32081,USA,inactivo
43,55000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.18,N,11,32082,USA,inactivo
42,78000,MORTGAGE,6.0,VENTURE,B,20000,10.99,0,0.26,N,12,32083,USA,inactivo
42,100000,MORTGAGE,7.0,EDUCATION,C,5000,14.26,0,0.05,N,12,32084,USA,inactivo
37,73000,RENT,4.0,HOMEIMPROVEMENT,B,11500,12.21,0,0.16,N,13,32085,USA,inactivo
37,63000,RENT,1.0,EDUCATION,A,14900,9.63,0,0.24,N,17,32086,USA,inactivo
41,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,13.23,1,0.09,N,12,32087,USA,activo
38,66000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,5000,12.92,1,0.08,N,16,32088,USA,activo
43,55000,RENT,3.0,DEBTCONSOLIDATION,B,11750,10.99,0,0.21,N,16,32089,USA,inactivo
42,48000,OWN,0.0,EDUCATION,C,3500,14.35,0,0.07,Y,17,32090,USA,inactivo
40,95000,RENT,0.0,HOMEIMPROVEMENT,B,17000,10.0,0,0.18,N,12,32091,USA,inactivo
44,62400,RENT,,PERSONAL,E,10000,16.82,1,0.16,N,15,32092,USA,activo
40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.43,Y,13,32093,USA,activo
38,61000,RENT,0.0,EDUCATION,B,1000,9.45,0,0.02,N,12,32094,USA,inactivo
47,52000,RENT,3.0,MEDICAL,B,6000,10.99,0,0.12,N,14,32095,USA,inactivo
41,100000,RENT,3.0,VENTURE,B,12000,10.74,0,0.12,N,12,32096,USA,inactivo
45,119004,MORTGAGE,13.0,VENTURE,B,5000,11.49,0,0.04,N,13,32097,USA,inactivo
43,46000,RENT,2.0,MEDICAL,D,13000,15.7,1,0.28,Y,15,32098,USA,activo
41,38200,RENT,4.0,MEDICAL,E,8875,19.03,0,0.23,Y,11,32099,USA,inactivo
42,31000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7200,11.99,0,0.23,N,16,32100,USA,inactivo
48,60000,MORTGAGE,0.0,VENTURE,A,2500,7.29,0,0.04,N,13,32101,USA,inactivo
41,103000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.19,Y,16,32102,USA,activo
40,136000,MORTGAGE,5.0,EDUCATION,B,21000,9.99,0,0.15,N,13,32103,USA,inactivo
36,42000,OWN,2.0,VENTURE,C,2000,15.62,0,0.05,Y,14,32104,USA,inactivo
40,68000,RENT,12.0,VENTURE,A,7000,7.51,0,0.1,N,16,32105,USA,inactivo
38,18720,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.99,1,0.32,Y,12,32106,USA,activo
36,29500,OWN,4.0,HOMEIMPROVEMENT,B,1250,11.83,0,0.04,N,11,32107,USA,inactivo
37,12360,RENT,3.0,VENTURE,B,4000,9.99,1,0.32,N,13,32108,USA,activo
36,72800,RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,1,0.33,N,16,32109,USA,activo
44,120000,MORTGAGE,6.0,VENTURE,A,4000,,0,0.03,N,14,32110,USA,inactivo
36,150000,MORTGAGE,20.0,MEDICAL,A,10000,,0,0.07,N,14,32111,USA,inactivo
37,50000,RENT,0.0,VENTURE,B,5000,11.89,0,0.1,N,12,32112,USA,inactivo
37,54000,MORTGAGE,10.0,PERSONAL,D,8000,,0,0.15,N,15,32113,USA,inactivo
42,30000,RENT,5.0,VENTURE,D,8000,14.96,0,0.27,Y,12,32114,USA,inactivo
40,95000,OWN,12.0,MEDICAL,B,5000,10.65,0,0.05,N,11,32115,USA,inactivo
39,48000,MORTGAGE,,MEDICAL,A,3000,5.42,0,0.06,N,16,32116,USA,inactivo
39,24000,RENT,0.0,VENTURE,D,3000,14.12,1,0.13,N,12,32117,USA,activo
37,186000,OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,13,32118,USA,inactivo
37,45000,RENT,1.0,MEDICAL,A,7200,9.63,0,0.16,N,11,32119,USA,inactivo
36,80000,MORTGAGE,9.0,VENTURE,C,6000,,0,0.07,Y,14,32120,USA,inactivo
39,35000,RENT,8.0,MEDICAL,C,8000,13.22,0,0.23,N,16,32121,USA,inactivo
37,65000,RENT,7.0,EDUCATION,A,9000,6.91,0,0.14,N,14,32122,USA,inactivo
37,40000,RENT,0.0,VENTURE,B,12000,9.91,0,0.3,N,15,32123,USA,inactivo
41,30000,RENT,3.0,PERSONAL,A,8875,5.42,0,0.3,N,16,32124,USA,inactivo
41,381450,MORTGAGE,10.0,PERSONAL,C,35000,13.49,0,0.09,Y,16,32125,USA,inactivo
45,42320,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7475,13.49,0,0.18,N,13,32126,USA,inactivo
37,25000,RENT,0.0,HOMEIMPROVEMENT,D,2775,15.65,1,0.11,N,12,32127,USA,activo
37,130000,RENT,2.0,VENTURE,B,13000,9.88,0,0.1,N,14,32128,USA,inactivo
37,90000,RENT,15.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,N,11,32129,USA,inactivo
36,34000,MORTGAGE,2.0,PERSONAL,B,5000,10.65,0,0.15,N,15,32130,USA,inactivo
50,120000,MORTGAGE,0.0,VENTURE,D,5575,15.2,0,0.05,N,17,32131,USA,inactivo
44,51850,RENT,7.0,MEDICAL,D,10000,14.11,1,0.16,N,12,32132,USA,activo
37,58000,RENT,9.0,VENTURE,B,18200,10.99,1,0.31,N,17,32133,USA,activo
42,52400,MORTGAGE,14.0,PERSONAL,B,21000,10.38,0,0.4,N,15,32134,USA,inactivo
37,24000,RENT,2.0,DEBTCONSOLIDATION,C,5000,14.65,0,0.21,Y,15,32135,USA,inactivo
46,336000,OWN,11.0,EDUCATION,B,9000,11.49,0,0.03,N,14,32136,USA,inactivo
44,83000,OTHER,2.0,PERSONAL,D,12000,16.0,1,0.14,Y,12,32137,USA,activo
36,36000,RENT,3.0,DEBTCONSOLIDATION,B,2500,9.76,0,0.07,N,12,32138,USA,inactivo
41,102300,MORTGAGE,9.0,EDUCATION,B,8800,11.58,0,0.09,N,11,32139,USA,inactivo
40,21408,MORTGAGE,,MEDICAL,B,1500,11.12,0,0.07,N,17,32140,USA,inactivo
38,78000,MORTGAGE,8.0,VENTURE,A,6250,6.76,0,0.08,N,16,32141,USA,inactivo
39,50000,MORTGAGE,1.0,PERSONAL,A,8000,7.68,0,0.16,N,11,32142,USA,inactivo
44,80000,MORTGAGE,28.0,HOMEIMPROVEMENT,D,25000,15.33,0,0.31,N,11,32143,USA,inactivo
36,84996,MORTGAGE,11.0,PERSONAL,B,3500,12.69,0,0.04,N,13,32144,USA,inactivo
41,24000,RENT,2.0,MEDICAL,D,4000,16.07,1,0.17,N,16,32145,USA,activo
38,126000,MORTGAGE,3.0,VENTURE,D,2400,,0,0.02,N,14,32146,USA,inactivo
36,31000,RENT,2.0,PERSONAL,D,8000,14.11,1,0.26,N,14,32147,USA,activo
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,15000,13.22,0,0.3,Y,15,32148,USA,inactivo
38,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,11.22,0,0.33,Y,14,32149,USA,inactivo
42,32000,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.71,1,0.31,N,14,32150,USA,activo
36,15000,OWN,2.0,HOMEIMPROVEMENT,C,5000,13.92,1,0.33,N,11,32151,USA,activo
37,20004,RENT,0.0,VENTURE,B,5000,,0,0.25,N,14,32152,USA,inactivo
36,145000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000,9.62,0,0.03,N,12,32153,USA,inactivo
36,72000,MORTGAGE,3.0,VENTURE,A,8000,6.92,0,0.11,N,16,32154,USA,inactivo
36,16800,RENT,2.0,VENTURE,C,1200,13.06,0,0.07,N,14,32155,USA,inactivo
36,69000,RENT,0.0,MEDICAL,B,15600,10.99,0,0.23,N,12,32156,USA,inactivo
47,53808,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,11.71,0,0.28,N,16,32157,USA,inactivo
36,60000,RENT,2.0,HOMEIMPROVEMENT,B,15000,,0,0.25,N,12,32158,USA,inactivo
37,85000,RENT,5.0,DEBTCONSOLIDATION,A,35000,8.9,1,0.41,N,17,32159,USA,activo
36,32004,RENT,3.0,MEDICAL,B,5000,10.62,0,0.16,N,13,32160,USA,inactivo
41,56004,RENT,4.0,VENTURE,B,12800,11.48,0,0.23,N,12,32161,USA,inactivo
40,73000,RENT,2.0,PERSONAL,D,9975,16.29,1,0.14,Y,17,32162,USA,activo
37,26500,RENT,11.0,MEDICAL,C,2000,13.16,0,0.08,N,12,32163,USA,inactivo
47,50000,MORTGAGE,3.0,VENTURE,C,4000,,0,0.08,Y,17,32164,USA,inactivo
46,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,5000,11.72,0,0.08,N,13,32165,USA,inactivo
44,61000,RENT,2.0,DEBTCONSOLIDATION,D,11000,16.02,1,0.18,Y,12,32166,USA,activo
37,42000,RENT,2.0,MEDICAL,C,8400,13.49,0,0.2,N,14,32167,USA,inactivo
46,72194,RENT,8.0,HOMEIMPROVEMENT,B,17000,8.88,0,0.24,N,14,32168,USA,inactivo
36,24000,MORTGAGE,2.0,MEDICAL,A,1500,9.63,0,0.06,N,14,32169,USA,inactivo
39,75000,RENT,0.0,PERSONAL,B,14400,12.53,0,0.19,N,15,32170,USA,inactivo
41,52106,RENT,4.0,EDUCATION,C,5000,12.84,1,0.1,N,13,32171,USA,activo
38,18000,RENT,4.0,PERSONAL,C,3000,13.23,1,0.17,N,17,32172,USA,activo
49,120000,MORTGAGE,12.0,MEDICAL,B,12000,10.99,0,0.1,N,12,32173,USA,inactivo
36,24168,RENT,2.0,MEDICAL,C,9925,13.06,1,0.41,Y,12,32174,USA,activo
40,55000,RENT,14.0,EDUCATION,A,18000,7.88,1,0.33,N,14,32175,USA,activo
40,148350,MORTGAGE,11.0,VENTURE,A,5000,6.03,0,0.03,N,11,32176,USA,inactivo
39,97000,RENT,15.0,DEBTCONSOLIDATION,B,3000,9.25,0,0.03,N,13,32177,USA,inactivo
40,59484,MORTGAGE,13.0,DEBTCONSOLIDATION,A,5500,7.14,0,0.09,N,14,32178,USA,inactivo
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,14,32179,USA,inactivo
36,58000,RENT,18.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.09,N,17,32180,USA,inactivo
48,140000,MORTGAGE,4.0,EDUCATION,B,18000,9.99,0,0.13,N,12,32181,USA,inactivo
37,30000,RENT,7.0,PERSONAL,B,10000,9.25,1,0.33,N,13,32182,USA,activo
36,98240,MORTGAGE,4.0,VENTURE,E,20000,16.35,0,0.2,Y,12,32183,USA,inactivo
46,88400,MORTGAGE,1.0,MEDICAL,E,30000,18.39,1,0.29,N,16,32184,USA,activo
40,64200,RENT,2.0,DEBTCONSOLIDATION,A,3000,7.74,0,0.05,N,17,32185,USA,inactivo
36,24000,OWN,5.0,VENTURE,C,4000,14.72,0,0.17,Y,12,32186,USA,inactivo
38,65000,RENT,2.0,MEDICAL,A,7000,7.88,0,0.11,N,17,32187,USA,inactivo
49,15000,RENT,6.0,MEDICAL,B,2400,9.91,1,0.16,N,13,32188,USA,activo
49,64600,MORTGAGE,4.0,MEDICAL,D,10000,16.49,1,0.13,N,12,32189,USA,activo
36,31000,RENT,2.0,VENTURE,A,2500,8.9,0,0.08,N,15,32190,USA,inactivo
36,60000,MORTGAGE,2.0,VENTURE,C,8000,13.92,0,0.13,Y,14,32191,USA,inactivo
41,45840,RENT,5.0,DEBTCONSOLIDATION,B,4600,10.99,0,0.1,N,14,32192,USA,inactivo
38,55000,RENT,2.0,PERSONAL,B,14000,11.48,0,0.25,N,14,32193,USA,inactivo
38,20640,RENT,2.0,DEBTCONSOLIDATION,C,3500,12.61,0,0.17,Y,12,32194,USA,inactivo
39,64000,RENT,9.0,HOMEIMPROVEMENT,C,4800,12.73,0,0.07,Y,11,32195,USA,inactivo
39,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,7.51,0,0.14,N,13,32196,USA,inactivo
38,17280,OWN,0.0,VENTURE,D,1000,16.29,0,0.06,Y,13,32197,USA,inactivo
36,180000,OTHER,11.0,PERSONAL,B,20000,11.48,1,0.11,N,15,32198,USA,activo
42,70000,RENT,6.0,PERSONAL,B,12000,,0,0.17,N,17,32199,USA,inactivo
36,59617,MORTGAGE,14.0,PERSONAL,D,21000,15.62,0,0.35,N,14,32200,USA,inactivo
47,100000,MORTGAGE,4.0,VENTURE,B,2500,9.99,0,0.03,N,16,32201,USA,inactivo
40,150000,MORTGAGE,5.0,PERSONAL,B,12000,10.37,0,0.08,N,15,32202,USA,inactivo
40,54000,RENT,7.0,PERSONAL,B,12000,10.62,0,0.22,N,17,32203,USA,inactivo
40,24000,RENT,3.0,PERSONAL,C,2700,14.27,0,0.11,Y,11,32204,USA,inactivo
37,45000,RENT,0.0,DEBTCONSOLIDATION,A,8000,9.63,0,0.18,N,14,32205,USA,inactivo
41,113000,RENT,1.0,PERSONAL,D,12000,16.0,1,0.11,N,15,32206,USA,activo
40,66000,OWN,25.0,PERSONAL,C,6125,14.65,0,0.09,N,13,32207,USA,inactivo
40,50000,MORTGAGE,1.0,PERSONAL,B,12000,,0,0.24,N,17,32208,USA,inactivo
38,91200,MORTGAGE,0.0,EDUCATION,C,9000,12.68,0,0.1,N,11,32209,USA,inactivo
37,60000,MORTGAGE,4.0,EDUCATION,C,12000,12.73,0,0.2,Y,17,32210,USA,inactivo
40,100010,MORTGAGE,11.0,PERSONAL,B,8000,9.99,0,0.08,N,17,32211,USA,inactivo
38,95000,OWN,6.0,VENTURE,E,14000,17.74,0,0.15,Y,17,32212,USA,inactivo
44,48000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,17500,12.18,0,0.36,N,11,32213,USA,inactivo
40,132000,RENT,18.0,EDUCATION,C,11200,12.68,0,0.08,Y,11,32214,USA,inactivo
40,86000,RENT,0.0,EDUCATION,D,20000,14.54,1,0.23,Y,13,32215,USA,activo
39,24000,RENT,1.0,DEBTCONSOLIDATION,A,8500,7.49,1,0.35,N,12,32216,USA,activo
43,54000,RENT,0.0,PERSONAL,D,9000,15.65,1,0.17,Y,14,32217,USA,activo
37,120000,MORTGAGE,21.0,PERSONAL,D,20000,14.84,0,0.17,N,11,32218,USA,inactivo
43,138000,MORTGAGE,4.0,EDUCATION,A,9900,6.99,0,0.07,N,14,32219,USA,inactivo
42,75000,RENT,6.0,MEDICAL,A,17000,7.9,0,0.23,N,13,32220,USA,inactivo
37,80000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,13000,6.62,0,0.16,N,16,32221,USA,inactivo
41,92000,MORTGAGE,15.0,EDUCATION,A,12000,7.66,0,0.13,N,13,32222,USA,inactivo
36,136000,MORTGAGE,0.0,EDUCATION,C,4800,14.72,0,0.04,Y,12,32223,USA,inactivo
41,70000,RENT,2.0,EDUCATION,A,10000,7.88,0,0.14,N,17,32224,USA,inactivo
36,430000,RENT,2.0,EDUCATION,C,25000,13.8,0,0.06,N,11,32225,USA,inactivo
44,48000,RENT,0.0,MEDICAL,C,5000,13.43,0,0.1,N,17,32226,USA,inactivo
44,95000,MORTGAGE,4.0,EDUCATION,B,10000,10.95,0,0.11,N,11,32227,USA,inactivo
40,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,9.63,0,0.08,N,17,32228,USA,inactivo
41,37000,MORTGAGE,3.0,VENTURE,C,6000,12.99,0,0.16,N,11,32229,USA,inactivo
39,52273,RENT,3.0,EDUCATION,B,5000,,0,0.1,N,12,32230,USA,inactivo
37,65000,RENT,7.0,HOMEIMPROVEMENT,C,12000,13.98,0,0.18,N,12,32231,USA,inactivo
38,140000,MORTGAGE,0.0,VENTURE,B,25000,9.99,0,0.18,N,13,32232,USA,inactivo
43,43000,MORTGAGE,5.0,PERSONAL,B,15000,8.88,0,0.35,N,15,32233,USA,inactivo
43,350000,MORTGAGE,3.0,PERSONAL,B,18000,11.49,0,0.05,N,14,32234,USA,inactivo
40,46000,MORTGAGE,5.0,MEDICAL,A,10000,7.9,0,0.22,N,16,32235,USA,inactivo
39,45000,MORTGAGE,3.0,PERSONAL,C,12000,14.72,0,0.27,N,13,32236,USA,inactivo
36,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.11,N,15,32237,USA,inactivo
36,138000,MORTGAGE,0.0,VENTURE,C,10000,13.98,0,0.07,Y,15,32238,USA,inactivo
40,86500,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,10.25,0,0.12,N,14,32239,USA,inactivo
47,47000,MORTGAGE,9.0,MEDICAL,A,7500,6.62,0,0.16,N,13,32240,USA,inactivo
44,38400,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6825,8.9,0,0.18,N,11,32241,USA,inactivo
37,40000,OWN,1.0,HOMEIMPROVEMENT,B,15000,11.48,0,0.38,N,17,32242,USA,inactivo
41,43439,RENT,,VENTURE,C,15000,12.73,1,0.35,Y,15,32243,USA,activo
37,68480,RENT,2.0,MEDICAL,C,3600,15.23,0,0.05,Y,11,32244,USA,inactivo
39,18300,RENT,0.0,EDUCATION,D,1200,14.74,1,0.07,N,17,32245,USA,activo
36,93000,RENT,1.0,MEDICAL,C,12000,13.48,0,0.13,N,13,32246,USA,inactivo
40,52479,RENT,17.0,HOMEIMPROVEMENT,D,6600,14.54,1,0.13,N,17,32247,USA,activo
36,135000,MORTGAGE,1.0,VENTURE,D,2500,14.91,0,0.02,N,17,32248,USA,inactivo
38,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,13.99,0,0.17,Y,12,32249,USA,inactivo
36,160000,OWN,20.0,VENTURE,D,24000,14.96,0,0.15,Y,15,32250,USA,inactivo
39,73000,MORTGAGE,2.0,EDUCATION,B,5000,11.86,1,0.07,N,16,32251,USA,activo
36,61000,MORTGAGE,2.0,VENTURE,B,10000,10.25,0,0.16,N,14,32252,USA,inactivo
42,45000,RENT,1.0,MEDICAL,B,18200,10.83,1,0.4,N,16,32253,USA,activo
39,325000,MORTGAGE,14.0,PERSONAL,D,18000,14.96,0,0.06,Y,17,32254,USA,inactivo
42,13200,RENT,4.0,VENTURE,C,2500,,1,0.19,Y,15,32255,USA,activo
38,35000,RENT,0.0,DEBTCONSOLIDATION,B,5600,11.11,0,0.16,N,17,32256,USA,inactivo
38,59475,MORTGAGE,10.0,MEDICAL,D,18125,14.84,1,0.26,Y,13,32257,USA,activo
37,21600,RENT,7.0,MEDICAL,B,3000,12.18,0,0.14,N,14,32258,USA,inactivo
38,67870,MORTGAGE,6.0,MEDICAL,B,5000,,0,0.07,N,13,32259,USA,inactivo
39,40000,OWN,4.0,VENTURE,B,1000,10.37,0,0.03,N,16,32260,USA,inactivo
39,80000,MORTGAGE,18.0,MEDICAL,C,5600,13.43,0,0.07,N,17,32261,USA,inactivo
37,46680,MORTGAGE,6.0,VENTURE,D,8000,15.21,0,0.17,N,15,32262,USA,inactivo
48,120000,MORTGAGE,18.0,HOMEIMPROVEMENT,C,3600,,0,0.03,N,16,32263,USA,inactivo
